"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr","New_Height_cm","submerged"
"4421",2012-09-20,"UDP","dawn","UDPCHU1812012",19,0,0,48,0,0,19,0
"4422",2012-09-20,"UDP","dawn","UDPCHU1182012",18,0,0,96,0,0,18,0
"4423",2012-09-20,"UDP","dawn","UDPCHU1922012",22,0,0,0,0,0,22,0
"4424",2012-09-20,"UDP","dawn","UDPCHU1342012",8,0,0,72,0,0,8,0
"4425",2012-09-20,"UDP","dawn","UDPCHU1192012",10,0,0,96,0,0,10,0
"4426",2012-09-20,"UDP","dawn","UDPCHU1562012",22,0,0,72,0,0,22,0
"4427",2012-09-20,"UDP","dawn","UDPCHU1232012",34,0,0,72,0,0,34,0
"4428",2012-09-20,"UDP","dawn","UDPCHU1552012",12,0,0,72,0,0,12,0
"4429",2012-09-20,"UDP","dawn","UDPCHU1822012",19,0,0,48,0,0,19,0
"4430",2012-09-20,"UDP","dawn","UDPCHU1602012",18,0,0,72,0,0,18,0
"4431",2012-09-20,"UDP","dawn","UDPCHU1272012",33,0,0,72,0,0,33,0
"4432",2012-09-20,"UDP","dawn","UDPCHU1202012",21,0,0,96,0,0,21,0
"4433",2012-09-20,"UDP","dawn","UDPCHU1912012",43,0,0,0,0,0,43,0
"4434",2012-09-20,"UDP","dawn","UDPCHU1242012",16,0,0,72,0,0,16,0
"4435",2012-09-20,"UDP","dawn","UDPCHU1352012",29,0,0,72,0,0,29,0
"4436",2012-09-20,"UDP","dawn","UDPCHU1462012",17,0,0,72,0,0,17,0
"4438",2012-09-20,"UDP","dawn","UDPCHU1772012",32,0,0,48,0,0,32,0
"4439",2012-09-20,"UDP","dawn","UDPCHU1652012",12,0,0,48,0,0,12,0
"4440",2012-09-20,"UDP","dawn","UDPCHU1332012",11,0,0,72,0,0,11,0
"4441",2012-09-20,"UDP","dawn","UDPCHU1442012",37,0,0,72,0,0,37,0
"4442",2012-09-20,"UDP","dawn","UDPCHU1322012",13,0,0,72,0,0,13,0
"4443",2012-09-20,"UDP","dawn","UDPCHU1212012",57,0,0,96,0,0,57,0
"4444",2012-09-20,"UDP","dawn","UDPCHU1542012",16,0,0,72,0,0,16,0
"4445",2012-09-20,"UDP","dawn","UDPCHU1252012",13,0,0,72,0,0,13,0
"4446",2012-09-20,"UDP","dawn","UDPCHU1362012",38,0,0,72,0,0,38,0
"4447",2012-09-20,"UDP","dawn","UDPCHU1472012",27,0,0,72,0,0,27,0
"4448",2012-09-20,"UDP","dawn","UDPCHU1782012",11,0,0,48,0,0,11,0
"4449",2012-09-20,"UDP","dawn","UDPCHU1292012",14,0,0,72,0,0,14,0
"4450",2012-09-20,"UDP","dawn","UDPCHU1712012",11,0,0,48,0,0,11,0
"4451",2012-09-20,"UDP","dawn","UDPCHU1892012",31,0,0,24,0,0,31,0
"4452",2012-09-20,"UDP","dawn","UDPCHU1262012",4,0,0,72,0,0,4,0
"4453",2012-09-20,"UDP","dawn","UDPCHU1762012",11,0,0,48,0,0,11,0
"4455",2012-09-20,"UDP","dawn","UDPCHU1752012",24,0,0,48,0,0,24,0
"4456",2012-09-20,"UDP","dawn","UDPCHU1302012",14,0,0,72,0,0,14,0
"4457",2012-09-20,"UDP","dawn","UDPCHU1372012",33,0,0,72,0,0,33,0
"4458",2012-09-20,"UDP","dawn","UDPCHU1482012",40,0,0,72,0,0,40,0
"4459",2012-09-20,"UDP","dawn","UDPCHU1592012",26,0,0,72,0,0,26,0
"4460",2012-09-20,"UDP","dawn","UDPCHU1382012",25,0,0,72,0,0,25,0
"4461",2012-09-20,"UDP","dawn","UDPCHU1412012",10,0,0,72,0,0,10,0
"4462",2012-09-20,"UDP","dawn","UDPCHU1522012",17,0,0,72,0,0,17,0
"4463",2012-09-20,"UDP","dawn","UDPCHU1832012",31,0,0,48,0,0,31,0
"4464",2012-09-20,"UDP","dawn","UDPCHU1422012",13,0,0,72,0,0,13,0
"4465",2012-09-20,"UDP","dawn","UDPCHU1492012",15,0,0,72,0,0,15,0
"4466",2012-09-20,"UDP","dawn","UDPCHU1882012",43,0,0,24,0,0,43,0
"4467",2012-09-20,"UDP","dawn","UDPCHU1312012",11,0,0,72,0,0,11,0
"4468",2012-09-20,"UDP","dawn","UDPCHU1662012",2,0,0,48,0,0,2,0
"4469",2012-09-20,"UDP","dawn","UDPCHU1532012",17,0,0,72,0,0,17,0
"4470",2012-09-20,"UDP","dawn","UDPCHU1802012",12,0,0,48,0,0,12,0
"4471",2012-09-20,"UDP","dawn","UDPCHU1612012",33,0,0,48,0,0,33,0
"4472",2012-09-20,"UDP","dawn","UDPCHU1742012",28,0,0,48,0,0,28,0
"4473",2012-09-20,"UDP","dawn","UDPCHU1642012",18,0,0,48,0,0,18,0
"4474",2012-09-20,"UDP","dawn","UDPCHU1842012",62,0,0,48,0,0,62,0
"4475",2012-09-20,"UDP","dawn","UDPCHU1432012",31,0,0,72,0,0,31,0
"4476",2012-09-20,"UDP","dawn","UDPCHU1692012",17,0,0,48,0,0,17,0
"4477",2012-09-20,"UDP","dawn","UDPCHU1852012",14,0,0,48,0,0,14,0
"4478",2012-09-20,"UDP","dawn","UDPCHU1872012",12,0,0,24,0,0,12,0
"4479",2012-09-20,"UDP","dawn","UDPCHU1672012",44,0,0,48,0,0,44,0
"4480",2012-09-20,"UDP","dawn","UDPCHU1732012",27,0,0,48,0,0,27,0
"4481",2012-09-20,"UDP","dawn","UDPCHU1722012",9,0,0,48,0,0,9,0
"4482",2012-09-20,"UDP","dawn","UDPCHU1792012",7,0,0,48,0,0,7,0
"4483",2012-09-20,"UDP","dawn","UDPCHU1622012",10,0,0,48,0,0,10,0
"4484",2012-09-20,"UDP","dawn","UDPCHU1632012",14,0,0,48,0,0,14,0
"4485",2012-09-20,"UDP","dawn","UDPCHU1682012",7,0,0,48,0,0,7,0
"4486",2012-09-20,"UDP","dusk","UDPCHU1912012",43,0,0,12,0,0,43,0
"4487",2012-09-20,"UDP","dusk","UDPCHU1922012",22,0,0,12,0,0,22,0
"4488",2012-09-20,"UDP","dusk","UDPCHU1242012",16,0,0,84,0,0,16,0
"4489",2012-09-20,"UDP","dusk","UDPCHU1902012",31,0,0,12,0,0,31,0
"4490",2012-09-20,"UDP","dusk","UDPCHU1442012",37,0,0,84,0,0,37,0
"4491",2012-09-20,"UDP","dusk","UDPCHU1552012",12,0,0,84,0,0,12,0
"4492",2012-09-20,"UDP","dusk","UDPCHU1452012",47,0,0,84,0,0,47,0
"4493",2012-09-20,"UDP","dusk","UDPCHU1232012",34,0,0,84,0,0,34,0
"4494",2012-09-20,"UDP","dusk","UDPCHU1252012",13,0,0,84,0,0,13,0
"4495",2012-09-20,"UDP","dusk","UDPCHU1592012",26,0,0,84,0,0,26,0
"4496",2012-09-20,"UDP","dusk","UDPCHU1262012",4,0,0,84,0,0,4,0
"4497",2012-09-20,"UDP","dusk","UDPCHU1842012",62,0,0,60,0,0,62,0
"4498",2012-09-20,"UDP","dusk","UDPCHU1522012",17,0,0,84,0,0,17,0
"4499",2012-09-20,"UDP","dusk","UDPCHU1462012",17,0,0,84,0,0,17,0
"4500",2012-09-20,"UDP","dusk","UDPCHU1532012",17,0,0,84,0,0,17,0
"4501",2012-09-20,"UDP","dusk","UDPCHU1282012",17,0,0,84,0,0,17,0
"4502",2012-09-20,"UDP","dusk","UDPCHU1562012",22,0,0,84,0,0,22,0
"4503",2012-09-20,"UDP","dusk","UDPCHU1272012",33,0,0,84,0,0,33,0
"4504",2012-09-20,"UDP","dusk","UDPCHU1812012",19,0,0,60,0,0,19,0
"4505",2012-09-20,"UDP","dusk","UDPCHU1492012",15,0,0,84,0,0,15,0
"4506",2012-09-20,"UDP","dusk","UDPCHU1602012",18,0,0,84,0,0,18,0
"4507",2012-09-20,"UDP","dusk","UDPCHU1542012",16,0,0,84,0,0,16,0
"4508",2012-09-20,"UDP","dusk","UDPCHU1852012",14,0,0,60,0,0,14,0
"4509",2012-09-20,"UDP","dusk","UDPCHU1362012",38,0,0,84,0,0,38,0
"4510",2012-09-20,"UDP","dusk","UDPCHU1472012",27,0,0,84,0,0,27,0
"4511",2012-09-20,"UDP","dusk","UDPCHU1582012",17,0,0,84,0,0,17,0
"4512",2012-09-20,"UDP","dusk","UDPCHU1292012",14,0,0,84,0,0,14,0
"4513",2012-09-20,"UDP","dusk","UDPCHU1572012",35,0,0,84,0,0,35,0
"4514",2012-09-20,"UDP","dusk","UDPCHU1512012",11,0,0,84,0,0,11,0
"4515",2012-09-20,"UDP","dusk","UDPCHU1822012",19,0,0,60,0,0,19,0
"4516",2012-09-20,"UDP","dusk","UDPCHU1502012",21,0,0,84,0,0,21,0
"4517",2012-09-20,"UDP","dusk","UDPCHU1182012",18,0,0,108,0,0,18,0
"4518",2012-09-20,"UDP","dusk","UDPCHU1752012",24,0,0,60,0,0,24,0
"4519",2012-09-20,"UDP","dusk","UDPCHU1692012",17,0,0,60,0,0,17,0
"4520",2012-09-20,"UDP","dusk","UDPCHU1372012",33,0,0,84,0,0,33,0
"4521",2012-09-20,"UDP","dusk","UDPCHU1482012",40,0,0,84,0,0,40,0
"4522",2012-09-20,"UDP","dusk","UDPCHU1792012",7,0,0,60,0,0,7,0
"4523",2012-09-20,"UDP","dusk","UDPCHU1302012",14,0,0,84,0,0,14,0
"4524",2012-09-20,"UDP","dusk","UDPCHU1412012",10,0,0,84,0,0,10,0
"4525",2012-09-20,"UDP","dusk","UDPCHU1722012",9,0,0,60,0,0,9,0
"4526",2012-09-20,"UDP","dusk","UDPCHU1832012",31,0,0,60,0,0,31,0
"4527",2012-09-20,"UDP","dusk","UDPCHU1342012",8,0,0,84,0,0,8,0
"4528",2012-09-20,"UDP","dusk","UDPCHU1192012",10,0,0,108,0,0,10,0
"4529",2012-09-20,"UDP","dusk","UDPCHU1762012",11,0,0,60,0,0,11,0
"4530",2012-09-20,"UDP","dusk","UDPCHU1702012",26,0,0,60,0,0,26,0
"4531",2012-09-20,"UDP","dusk","UDPCHU1382012",25,0,0,84,0,0,25,0
"4532",2012-09-20,"UDP","dusk","UDPCHU1322012",13,0,0,84,0,0,13,0
"4533",2012-09-20,"UDP","dusk","UDPCHU1802012",12,0,0,60,0,0,12,0
"4534",2012-09-20,"UDP","dusk","UDPCHU1312012",11,0,0,84,0,0,11,0
"4535",2012-09-20,"UDP","dusk","UDPCHU1422012",13,0,0,84,0,0,13,0
"4536",2012-09-20,"UDP","dusk","UDPCHU1732012",27,0,0,60,0,0,27,0
"4537",2012-09-20,"UDP","dusk","UDPCHU1212012",57,0,0,108,0,0,57,0
"4538",2012-09-20,"UDP","dusk","UDPCHU1352012",29,0,0,84,0,0,29,0
"4539",2012-09-20,"UDP","dusk","UDPCHU1202012",21,0,0,108,0,0,21,0
"4540",2012-09-20,"UDP","dusk","UDPCHU1772012",32,0,0,60,0,0,32,0
"4541",2012-09-20,"UDP","dusk","UDPCHU1712012",11,0,0,60,0,0,11,0
"4542",2012-09-20,"UDP","dusk","UDPCHU1392012",30,0,0,84,0,0,30,0
"4543",2012-09-20,"UDP","dusk","UDPCHU1332012",11,0,0,84,0,0,11,0
"4544",2012-09-20,"UDP","dusk","UDPCHU1642012",18,0,0,60,0,0,18,0
"4545",2012-09-20,"UDP","dusk","UDPCHU1872012",12,0,0,36,0,0,12,0
"4546",2012-09-20,"UDP","dusk","UDPCHU1432012",31,0,0,84,0,0,31,0
"4547",2012-09-20,"UDP","dusk","UDPCHU1742012",28,0,0,60,0,0,28,0
"4548",2012-09-20,"UDP","dusk","UDPCHU1222012",21,0,0,108,0,0,21,0
"4549",2012-09-20,"UDP","dusk","UDPCHU1622012",10,0,0,60,0,0,10,0
"4550",2012-09-20,"UDP","dusk","UDPCHU1892012",31,0,0,36,0,0,31,0
"4551",2012-09-20,"UDP","dusk","UDPCHU1782012",11,0,0,60,0,0,11,0
"4552",2012-09-20,"UDP","dusk","UDPCHU1882012",43,0,0,36,0,0,43,0
"4553",2012-09-20,"UDP","dusk","UDPCHU1402012",26,0,0,84,0,0,26,0
"4554",2012-09-20,"UDP","dusk","UDPCHU1682012",7,0,0,60,0,0,7,0
"4555",2012-09-20,"UDP","dusk","UDPCHU1652012",12,0,0,60,0,0,12,0
"4556",2012-09-20,"UDP","dusk","UDPCHU1632012",14,0,0,60,0,0,14,0
"4557",2012-09-20,"UDP","dusk","UDPCHU1672012",44,0,0,60,0,0,44,0
"4558",2012-09-20,"UDP","dusk","UDPCHU1662012",2,0,0,60,0,0,2,0
"4559",2012-09-20,"UDP","dusk","UDPCHU1612012",33,0,0,60,0,0,33,0
"4561",2012-09-21,"LDP","dawn","LDPCHL352012",61,82,82,72,85,85,58,0
"4562",2012-09-21,"LDP","dawn","LDPCHL362012",68,82,82,72,85,85,65,0
"4563",2012-09-21,"LDP","dusk","LDPCHL362012",68,82,82,84,84,84,66,0
"4564",2012-09-21,"LDP","dusk","LDPCHL352012",61,82,82,84,84,84,59,0
"4565",2012-09-21,"UDP","dawn","UDPCHU1752012",24,0,0,72,0,0,24,0
"4566",2012-09-21,"UDP","dawn","UDPCHU1502012",21,0,0,96,0,0,21,0
"4567",2012-09-21,"UDP","dawn","UDPCHU1532012",17,0,0,96,0,0,17,0
"4568",2012-09-21,"UDP","dawn","UDPCHU1592012",26,0,0,96,0,0,26,0
"4569",2012-09-21,"UDP","dawn","UDPCHU1582012",17,0,0,96,0,0,17,0
"4570",2012-09-21,"UDP","dawn","UDPCHU1542012",16,0,0,96,0,0,16,0
"4571",2012-09-21,"UDP","dawn","UDPCHU1552012",12,0,0,96,0,0,12,0
"4572",2012-09-21,"UDP","dawn","UDPCHU1572012",35,0,0,96,0,0,35,0
"4573",2012-09-21,"UDP","dawn","UDPCHU1512012",11,0,0,96,0,0,11,0
"4574",2012-09-21,"UDP","dawn","UDPCHU1412012",10,0,0,96,0,0,10,0
"4575",2012-09-21,"UDP","dawn","UDPCHU1762012",11,0,0,72,0,0,11,0
"4576",2012-09-21,"UDP","dawn","UDPCHU1442012",37,0,0,96,0,0,37,0
"4577",2012-09-21,"UDP","dawn","UDPCHU1932012",24,0,0,0,0,0,24,0
"4578",2012-09-21,"UDP","dawn","UDPCHU1562012",22,0,0,96,0,0,22,0
"4579",2012-09-21,"UDP","dawn","UDPCHU1602012",18,0,0,96,0,0,18,0
"4580",2012-09-21,"UDP","dawn","UDPCHU1252012",13,0,0,96,0,0,13,0
"4581",2012-09-21,"UDP","dawn","UDPCHU1422012",13,0,0,96,0,0,13,0
"4582",2012-09-21,"UDP","dawn","UDPCHU1262012",4,0,0,96,0,0,4,0
"4583",2012-09-21,"UDP","dawn","UDPCHU1242012",16,0,0,96,0,0,16,0
"4584",2012-09-21,"UDP","dawn","UDPCHU1522012",17,0,0,96,0,0,17,0
"4585",2012-09-21,"UDP","dawn","UDPCHU1232012",34,0,0,96,0,0,34,0
"4586",2012-09-21,"UDP","dawn","UDPCHU1772012",32,0,0,72,0,0,32,0
"4587",2012-09-21,"UDP","dawn","UDPCHU1452012",47,0,0,96,0,0,47,0
"4588",2012-09-21,"UDP","dawn","UDPCHU1942012",35,0,0,0,0,0,35,0
"4589",2012-09-21,"UDP","dawn","UDPCHU1272012",33,0,0,96,0,0,33,0
"4590",2012-09-21,"UDP","dawn","UDPCHU1812012",19,0,0,72,0,0,19,0
"4591",2012-09-21,"UDP","dawn","UDPCHU1492012",15,0,0,96,0,0,15,0
"4592",2012-09-21,"UDP","dawn","UDPCHU1432012",31,0,0,96,0,0,31,0
"4593",2012-09-21,"UDP","dawn","UDPCHU1482012",40,0,0,96,0,0,40,0
"4594",2012-09-21,"UDP","dawn","UDPCHU1852012",14,0,0,72,0,0,14,0
"4595",2012-09-21,"UDP","dawn","UDPCHU1732012",27,0,0,72,0,0,27,0
"4596",2012-09-21,"UDP","dawn","UDPCHU1472012",27,0,0,96,0,0,27,0
"4597",2012-09-21,"UDP","dawn","UDPCHU1782012",11,0,0,72,0,0,11,0
"4598",2012-09-21,"UDP","dawn","UDPCHU1462012",17,0,0,96,0,0,17,0
"4599",2012-09-21,"UDP","dawn","UDPCHU1952012",20,0,0,0,0,0,20,0
"4600",2012-09-21,"UDP","dawn","UDPCHU1282012",17,0,0,96,0,0,17,0
"4601",2012-09-21,"UDP","dawn","UDPCHU1822012",19,0,0,72,0,0,19,0
"4602",2012-09-21,"UDP","dawn","UDPCHU1702012",26,0,0,72,0,0,26,0
"4603",2012-09-21,"UDP","dawn","UDPCHU1642012",18,0,0,72,0,0,18,0
"4604",2012-09-21,"UDP","dawn","UDPCHU1382012",25,0,0,96,0,0,25,0
"4605",2012-09-21,"UDP","dawn","UDPCHU1912012",43,0,0,24,0,0,43,0
"4606",2012-09-21,"UDP","dawn","UDPCHU1742012",28,0,0,72,0,0,28,0
"4607",2012-09-21,"UDP","dawn","UDPCHU1682012",7,0,0,72,0,0,7,0
"4608",2012-09-21,"UDP","dawn","UDPCHU1792012",7,0,0,72,0,0,7,0
"4609",2012-09-21,"UDP","dawn","UDPCHU1302012",14,0,0,96,0,0,14,0
"4610",2012-09-21,"UDP","dawn","UDPCHU1612012",33,0,0,72,0,0,33,0
"4611",2012-09-21,"UDP","dawn","UDPCHU1292012",14,0,0,96,0,0,14,0
"4612",2012-09-21,"UDP","dawn","UDPCHU1832012",31,0,0,72,0,0,31,0
"4613",2012-09-21,"UDP","dawn","UDPCHU1712012",11,0,0,72,0,0,11,0
"4614",2012-09-21,"UDP","dawn","UDPCHU1652012",12,0,0,72,0,0,12,0
"4615",2012-09-21,"UDP","dawn","UDPCHU1392012",30,0,0,96,0,0,30,0
"4616",2012-09-21,"UDP","dawn","UDPCHU1922012",22,0,0,24,0,0,22,0
"4617",2012-09-21,"UDP","dawn","UDPCHU1872012",12,0,0,48,0,0,12,0
"4618",2012-09-21,"UDP","dawn","UDPCHU1692012",17,0,0,72,0,0,17,0
"4619",2012-09-21,"UDP","dawn","UDPCHU1802012",12,0,0,72,0,0,12,0
"4620",2012-09-21,"UDP","dawn","UDPCHU1312012",11,0,0,96,0,0,11,0
"4621",2012-09-21,"UDP","dawn","UDPCHU1622012",10,0,0,72,0,0,10,0
"4622",2012-09-21,"UDP","dawn","UDPCHU1362012",38,0,0,96,0,0,38,0
"4623",2012-09-21,"UDP","dawn","UDPCHU1842012",62,0,0,72,0,0,62,0
"4624",2012-09-21,"UDP","dawn","UDPCHU1722012",9,0,0,72,0,0,9,0
"4625",2012-09-21,"UDP","dawn","UDPCHU1662012",2,0,0,72,0,0,2,0
"4626",2012-09-21,"UDP","dawn","UDPCHU1402012",26,0,0,96,0,0,26,0
"4628",2012-09-21,"UDP","dawn","UDPCHU1882012",43,0,0,48,0,0,43,0
"4630",2012-09-21,"UDP","dawn","UDPCHU1902012",31,0,0,24,0,0,31,0
"4631",2012-09-21,"UDP","dawn","UDPCHU1322012",13,0,0,96,0,0,13,0
"4632",2012-09-21,"UDP","dawn","UDPCHU1632012",14,0,0,72,0,0,14,0
"4633",2012-09-21,"UDP","dawn","UDPCHU1372012",33,0,0,96,0,0,33,0
"4635",2012-09-21,"UDP","dawn","UDPCHU1892012",31,0,0,48,0,0,31,0
"4636",2012-09-21,"UDP","dawn","UDPCHU1672012",44,0,0,72,0,0,44,0
"4638",2012-09-21,"UDP","dawn","UDPCHU1332012",11,0,0,96,0,0,11,0
"4640",2012-09-21,"UDP","dawn","UDPCHU1342012",8,0,0,96,0,0,8,0
"4641",2012-09-21,"UDP","dawn","UDPCHU1352012",29,0,0,96,0,0,29,0
"4642",2012-09-21,"UDP","dusk","UDPCHU1472012",27,0,0,108,0,0,27,0
"4643",2012-09-21,"UDP","dusk","UDPCHU1442012",37,0,0,108,0,0,37,0
"4644",2012-09-21,"UDP","dusk","UDPCHU1952012",20,0,0,12,0,0,20,0
"4645",2012-09-21,"UDP","dusk","UDPCHU1452012",47,0,0,108,0,0,47,0
"4646",2012-09-21,"UDP","dusk","UDPCHU1432012",31,0,0,108,0,0,31,0
"4647",2012-09-21,"UDP","dusk","UDPCHU1422012",13,0,0,108,0,0,13,0
"4648",2012-09-21,"UDP","dusk","UDPCHU1482012",40,0,0,108,0,0,40,0
"4649",2012-09-21,"UDP","dusk","UDPCHU1592012",26,0,0,108,0,0,26,0
"4650",2012-09-21,"UDP","dusk","UDPCHU1302012",14,0,0,108,0,0,14,0
"4651",2012-09-21,"UDP","dusk","UDPCHU1502012",21,0,0,108,0,0,21,0
"4652",2012-09-21,"UDP","dusk","UDPCHU1462012",17,0,0,108,0,0,17,0
"4653",2012-09-21,"UDP","dusk","UDPCHU1572012",35,0,0,108,0,0,35,0
"4654",2012-09-21,"UDP","dusk","UDPCHU1512012",11,0,0,108,0,0,11,0
"4655",2012-09-21,"UDP","dusk","UDPCHU1652012",12,0,0,84,0,0,12,0
"4656",2012-09-21,"UDP","dusk","UDPCHU1562012",22,0,0,108,0,0,22,0
"4657",2012-09-21,"UDP","dusk","UDPCHU1232012",34,0,0,108,0,0,34,0
"4658",2012-09-21,"UDP","dusk","UDPCHU1552012",12,0,0,108,0,0,12,0
"4659",2012-09-21,"UDP","dusk","UDPCHU1492012",15,0,0,108,0,0,15,0
"4660",2012-09-21,"UDP","dusk","UDPCHU1602012",18,0,0,108,0,0,18,0
"4661",2012-09-21,"UDP","dusk","UDPCHU1312012",11,0,0,108,0,0,11,0
"4662",2012-09-21,"UDP","dusk","UDPCHU1932012",24,0,0,12,0,0,24,0
"4663",2012-09-21,"UDP","dusk","UDPCHU1532012",17,0,0,108,0,0,17,0
"4664",2012-09-21,"UDP","dusk","UDPCHU1582012",17,0,0,108,0,0,17,0
"4665",2012-09-21,"UDP","dusk","UDPCHU1522012",17,0,0,108,0,0,17,0
"4666",2012-09-21,"UDP","dusk","UDPCHU1662012",2,0,0,84,0,0,2,0
"4667",2012-09-21,"UDP","dusk","UDPCHU1772012",32,0,0,84,0,0,32,0
"4668",2012-09-21,"UDP","dusk","UDPCHU1242012",16,0,0,108,0,0,16,0
"4669",2012-09-21,"UDP","dusk","UDPCHU1392012",30,0,0,108,0,0,30,0
"4670",2012-09-21,"UDP","dusk","UDPCHU1812012",19,0,0,84,0,0,19,0
"4671",2012-09-21,"UDP","dusk","UDPCHU1642012",18,0,0,84,0,0,18,0
"4672",2012-09-21,"UDP","dusk","UDPCHU1322012",13,0,0,108,0,0,13,0
"4673",2012-09-21,"UDP","dusk","UDPCHU1942012",35,0,0,12,0,0,35,0
"4674",2012-09-21,"UDP","dusk","UDPCHU1542012",16,0,0,108,0,0,16,0
"4675",2012-09-21,"UDP","dusk","UDPCHU1852012",14,0,0,84,0,0,14,0
"4676",2012-09-21,"UDP","dusk","UDPCHU1362012",38,0,0,108,0,0,38,0
"4677",2012-09-21,"UDP","dusk","UDPCHU1672012",44,0,0,84,0,0,44,0
"4678",2012-09-21,"UDP","dusk","UDPCHU1782012",11,0,0,84,0,0,11,0
"4679",2012-09-21,"UDP","dusk","UDPCHU1252012",13,0,0,108,0,0,13,0
"4680",2012-09-21,"UDP","dusk","UDPCHU1402012",26,0,0,108,0,0,26,0
"4681",2012-09-21,"UDP","dusk","UDPCHU1822012",19,0,0,84,0,0,19,0
"4682",2012-09-21,"UDP","dusk","UDPCHU1882012",43,0,0,60,0,0,43,0
"4683",2012-09-21,"UDP","dusk","UDPCHU1332012",11,0,0,108,0,0,11,0
"4684",2012-09-21,"UDP","dusk","UDPCHU1922012",22,0,0,36,0,0,22,0
"4685",2012-09-21,"UDP","dusk","UDPCHU1752012",24,0,0,84,0,0,24,0
"4686",2012-09-21,"UDP","dusk","UDPCHU1912012",43,0,0,36,0,0,43,0
"4687",2012-09-21,"UDP","dusk","UDPCHU1372012",33,0,0,108,0,0,33,0
"4688",2012-09-21,"UDP","dusk","UDPCHU1682012",7,0,0,84,0,0,7,0
"4689",2012-09-21,"UDP","dusk","UDPCHU1792012",7,0,0,84,0,0,7,0
"4690",2012-09-21,"UDP","dusk","UDPCHU1262012",4,0,0,108,0,0,4,0
"4691",2012-09-21,"UDP","dusk","UDPCHU1412012",10,0,0,108,0,0,10,0
"4692",2012-09-21,"UDP","dusk","UDPCHU1722012",9,0,0,84,0,0,9,0
"4693",2012-09-21,"UDP","dusk","UDPCHU1832012",31,0,0,84,0,0,31,0
"4694",2012-09-21,"UDP","dusk","UDPCHU1342012",8,0,0,108,0,0,8,0
"4695",2012-09-21,"UDP","dusk","UDPCHU1692012",17,0,0,84,0,0,17,0
"4696",2012-09-21,"UDP","dusk","UDPCHU1762012",11,0,0,84,0,0,11,0
"4697",2012-09-21,"UDP","dusk","UDPCHU1292012",14,0,0,108,0,0,14,0
"4698",2012-09-21,"UDP","dusk","UDPCHU1382012",25,0,0,108,0,0,25,0
"4699",2012-09-21,"UDP","dusk","UDPCHU1732012",27,0,0,84,0,0,27,0
"4700",2012-09-21,"UDP","dusk","UDPCHU1802012",12,0,0,84,0,0,12,0
"4701",2012-09-21,"UDP","dusk","UDPCHU1272012",33,0,0,108,0,0,33,0
"4702",2012-09-21,"UDP","dusk","UDPCHU1622012",10,0,0,84,0,0,10,0
"4703",2012-09-21,"UDP","dusk","UDPCHU1712012",11,0,0,84,0,0,11,0
"4704",2012-09-21,"UDP","dusk","UDPCHU1842012",62,0,0,84,0,0,62,0
"4705",2012-09-21,"UDP","dusk","UDPCHU1352012",29,0,0,108,0,0,29,0
"4706",2012-09-21,"UDP","dusk","UDPCHU1892012",31,0,0,60,0,0,31,0
"4707",2012-09-21,"UDP","dusk","UDPCHU1872012",12,0,0,60,0,0,12,0
"4708",2012-09-21,"UDP","dusk","UDPCHU1282012",17,0,0,108,0,0,17,0
"4709",2012-09-21,"UDP","dusk","UDPCHU1702012",26,0,0,84,0,0,26,0
"4710",2012-09-21,"UDP","dusk","UDPCHU1742012",28,0,0,84,0,0,28,0
"4711",2012-09-21,"UDP","dusk","UDPCHU1902012",31,0,0,36,0,0,31,0
"4712",2012-09-21,"UDP","dusk","UDPCHU1632012",14,0,0,84,0,0,14,0
"4713",2012-09-21,"UDP","dusk","UDPCHU1612012",33,0,0,84,0,0,33,0
"4714",2012-09-22,"LDP","dawn","LDPCHL372012",40,85,85,0,85,85,40,0
"4715",2012-09-22,"LDP","dawn","LDPCHL362012",68,82,82,96,85,85,65,0
"4716",2012-09-22,"LDP","dawn","LDPCHL352012",61,82,82,96,85,85,58,0
"4717",2012-09-22,"LDP","dusk","LDPCHL362012",68,82,82,108,86,86,64,0
"4718",2012-09-22,"LDP","dusk","LDPCHL352012",61,82,82,108,86,86,57,0
"4719",2012-09-22,"LDP","dusk","LDPCHL372012",40,85,85,12,86,86,39,0
"4720",2012-09-22,"UDP","dawn","UDPCHU1772012",32,0,0,96,0,0,32,0
"4721",2012-09-22,"UDP","dawn","UDPCHU1822012",19,0,0,96,0,0,19,0
"4722",2012-09-22,"UDP","dawn","UDPCHU1972012",41,0,0,0,0,0,41,0
"4724",2012-09-22,"UDP","dawn","UDPCHU1812012",19,0,0,96,0,0,19,0
"4725",2012-09-22,"UDP","dawn","UDPCHU1782012",11,0,0,96,0,0,11,0
"4726",2012-09-22,"UDP","dawn","UDPCHU1662012",2,0,0,96,0,0,2,0
"4727",2012-09-22,"UDP","dawn","UDPCHU1712012",11,0,0,96,0,0,11,0
"4729",2012-09-22,"UDP","dawn","UDPCHU1702012",26,0,0,96,0,0,26,0
"4731",2012-09-22,"UDP","dawn","UDPCHU1642012",18,0,0,96,0,0,18,0
"4732",2012-09-22,"UDP","dawn","UDPCHU1752012",24,0,0,96,0,0,24,0
"4733",2012-09-22,"UDP","dawn","UDPCHU1982012",41,0,0,0,0,0,41,0
